customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
CUST-0983,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),79.95,5941.78,7,Yes
CUST-0984,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,18.02,3069.79,0,No
CUST-0985,Female,0,No,No,45,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),100.16,1969.36,3,No
CUST-0986,Female,0,No,Yes,66,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,51.68,2434.44,3,No
CUST-0987,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),50.66,1583.31,5,No
CUST-0988,Female,0,Yes,No,71,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,57.07,7845.41,1,No
CUST-0989,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),82.29,1485.58,6,No
CUST-0990,Female,0,No,Yes,30,Yes,No phone service,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.09,7683.56,4,Yes
CUST-0991,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.12,4986.22,9,No
CUST-0992,Female,0,No,No,69,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,32.97,7549.21,5,Yes
CUST-0993,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),116.96,4133.83,5,Yes
CUST-0994,Female,0,No,Yes,60,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Mailed check,92.42,8071.72,5,No
CUST-0995,Male,0,No,No,43,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,43.52,1854.16,9,No
CUST-0996,Male,0,No,Yes,45,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),91.87,4833.83,7,No
CUST-0997,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,76.65,1110.53,9,No
CUST-0998,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.14,3900.77,3,No
CUST-0999,Male,1,No,No,6,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,36.18,4965.9,9,Yes
